A,B,C,D
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",the rules </u><u> showing you the equipment oh the rules? right okay </u><u> the rules of the river </u><u> oh right oh </u><u> cos you''ve got to go on the,right,hand side </u><u> right </u><u> so it''s like continental driving </u><u> okay </u><u> and it was so funny cos she took me out on the boat er the
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",going for </u><u> wow </u><u> maybe only five or ten seconds </u><u> yeah so that took a while </u><u> but then she goes now do the,right,hand and the right hand was much easier </u><u> yeah cos you were right handed so you''re alright yeah </u><u> and then she said do
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",only five or ten seconds </u><u> yeah so that took a while </u><u> but then she goes now do the right hand and the,right,hand was much easier </u><u> yeah cos you were right handed so you''re alright yeah </u><u> and then she said do alternate er do
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",so that took a while </u><u> but then she goes now do the right hand and the right hand was much easier </u><u> yeah cos you were,right,handed so you''re alright yeah </u><u> and then she said do alternate er do alternate I said yeah I''m trying me bes
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",it''s just me on the water I''m fine </u><u> mm </u><u> but all the other people </u><u> the others well </u><u> I''ve got to avoid </u><u> mm mm well you''re,right,because I mean the river isn''t really that wide is it? you know </u><u> no </u><u> it''s not like you''re learning </u><u> and there''s all the
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",about that </u><u> no you didn''t there was no time </u><u> oh </u><u> you said you''d met </u><u> mm </u><u> your mum''s </u><u> so we''d run out of time to talk talk about that,right,okay erm oh yeah so no she is this adorable Welsh woman erm and </u><u> where where did you discover did you always know she was
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",no I don''t but she''d actually she''d known since the age of eighteen that she had a sister a half-sister </u><u> oh okay,right,but she didn''t wanna see her dad so she didn''t wanna </u><u> mm </u><u> didn''t wanna find out about her </u><u> even she told me you know about erm
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",training colleges in Wales and she''d applied to really quite a number and it just </u><u> well yeah </u><u> and it wasn''t,right,next to where they all lived either there was </u><u> no </u><u> you know they''d actually made an effort to go to study at this place so now
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",see her before Christmas for sure </u><u> where does she live? in Wales? </u><u> </u><u> oh that''s not far </u><u> now this is the weird thing,right,get this so my dad turns up to say hello to and she''s he''s invited down to to have a </u><u> is this the </u><u> the
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,learning to row, kayaking experiences, buying suitable clothing for wet weather, telling the story about meeting up with a family member for the first time; talking about the death of a family member; and news about an illness in the family.",what I mean she might have had she ever met this so I''m married to a Welsh woman she might have gone,right,don''t wanna get to know them </u><u> yeah don''t </u><u> that''s so close </u><u> don''t get know them yeah you never know </u><u> </u><u> bloody
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Discussing a film we’d been to see at the cinema, a recent debate held In Cambridge about how to teach history, politicians, discussion about the current national curriculum in England, talking about one’s education at school. Talking about how to organise Higher Education degrees, and linked to industry based experience.",? </u><u> Horrible Histories ''s uncle produces that and erm or he dir has directed episodes of it erm and you''re,right,and you know you look at the little segments of history that they do within one episode I actually quite enjoy watching it </u>
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Discussing a film we’d been to see at the cinema, a recent debate held In Cambridge about how to teach history, politicians, discussion about the current national curriculum in England, talking about one’s education at school. Talking about how to organise Higher Education degrees, and linked to industry based experience.",think it''s much as for adults as it is for kids </u><u> yeah </u><u> I think it''s hilarious </u><u> but they ha like talking about costume it''s like,right,just for about two minutes they''ve gone to re-enactment of they''ve gone to such an extent of you know erm really trying to
"Discussing|Explaining|Inquiring|Complaining|Anecdote telling,Discussing a film we’d been to see at the cinema, a recent debate held In Cambridge about how to teach history, politicians, discussion about the current national curriculum in England, talking about one’s education at school. Talking about how to organise Higher Education degrees, and linked to industry based experience.",sure you can we''ve got it we''ve got it in stacks you know in shitloads so but Horrible Histories is great I think you''re,right,it is just as much for adults have you seen it dad? </u><u> no I haven''t </u><u> spawned all the books as well </u><u> about half an hour
