A,B,C,D
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",eyes closed so I was half asleep </u><u> yeah I love it that''s the only thing I I find about ha about yoga,right,? So you know I really really looked forward to em you know that last what''s it called? Em when you lie down sh sh
"Discussing|Explaining|Inquiring|Anecdote telling|Making arrangements,Clothes, food and cooking, travelling, health and illness, exercise classes",pressed stop don''t worry </u><u> you don''t know who </u><u> no one''s gonna take take it to and say look this girl,right,</u><u> God this is all </unclea> identification </u><u> Don''t worry </u><u> so can you edit some of this? </u><u> okay
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",off the top please? </u><u> </unclea> cuddy for nanny </u><u> look </unclea> </u><u> </unclea>,right,</u><u> cuddle for nanny cuddle for nanny </u><u> </u><u> cuddle for nanny give her a cuddle look
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",three </u><u> last go? </u><u> yeah </u><u> for everyone? </u><u> yeah </u><u> including me? </u><u> oh is it? </u><u> when you put them no no when so when you get down to two,right,? so say you only had two left it would be one go for you me er your dad me and you again and that''ll be
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",''s your go I think </u><u> is it? three </u><u> have you only got one yellow left? </u><u> no it''s </unclea> </u><u> ah,right,</u><u> no there''s some in there </u><u> </unclea> second supply </unclea> </u><u> is that the last ones? </u><u> yeah </u><u> okay </u><u> how
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",anything anywhere it won''t matter? </u><u> yeah </u><u> but </unclea> like if you can do three of any colour do it or two s </u><u> okay,right,</u><u> or four maybe like if you can do a three without having to make it a tunnel that''s brilliant if not it might have
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",horse </u><u> no I don''t think she''s </unclea> I think she''s out of it </u><u> thanks </u><u> alright then here we are then,right,</u><u> go </u><u> so longest ticket then is it? longest train routes okay so one two three four five six seven eight nine ten
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",if you''re going to station I </unclea> </u><u> no we''re not going to there won''t be going to </u><u> oh,right,</u><u> but is one station below it </u><u> yeah then I''ll get a train to then I''ll walk to
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",holiday well night so </u><u> </unclea> and together </u><u> right ready then? this is really easy,right,? </u><u> yeah </u><u> yeah? are you ready ? </u><u> yeah </u><u> good boy okay right so we''re all gonna have like these piles of cards in front
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",these piles of cards in front of us and they''re all gonna be face down when it comes to you you''ve gotta turn it this way out,right,? so the table sees it before you do not this way like that but this way you put it face down and the next person will put it
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",has got to collect all the cards that have gone down </u><u> a bit like snap </u><u> a little bit like snap you wanna get rid of your cards,right,? but if you make a mistake cos they look really similar that''s the problem that they like that and that is not the same they
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",that means everyone has a free throw to take the totem pole and the person who wins can decide how the cards are divided up,right,? </u><u> okay </u><u> so that''s like everyone in right? all in </u><u> so only has to be one of them? </u><u> yeah and then you all go in </u><u> yeah </u><u> this means that
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",</u><u> ra ra </u><u> right and you gotta push er you gotta when you turn them over you''ve gotta turn them over like that,right,? so the re the table sees it before you do kind of thing alright do you wanna start? </u><u> so what? when are we
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",to your left </u><u> </unclea> dead </u><u> right </u><u> ready? </u><u> okay </u><u> sorry dad </u><u> so they''re the same,right,? so me and you could''ve grabbed that </u><u> oh right </u><u> so you''ve gotta take my cards now </u><u> right </u><u> and then they go underneath your ones </u>
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",dead </u><u> right </u><u> ready? </u><u> okay </u><u> sorry dad </u><u> so they''re the same right? so me and you could''ve grabbed that </u><u> oh,right,</u><u> so you''ve gotta take my cards now </u><u> right </u><u> and then they go underneath your ones </u><u> so so it''s the same symbol but different
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",</u><u> dad? </u><u> okay then </u><u> that''s red innit? </u><u> yeah but now the colours are the same </u><u> yeah yeah yeah yeah so he''s right he''s,right,</u><u> so it''s fine </u><u> I thought that might have been white </u><u> no no no so it''s red blue green or yellow </u><u> okay </u><u> okay </u><u> so that''s red </u><u> so yeah so
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",''s gotta have ''s </u><u> can I grab a thing if I see two other people''s the same? </u><u> no it''s gotta be yours </u><u> yours,right,</u><u> where was it? </u><u> it''s the person loses starts so it''s okay so that''s right so they''re not pointing in
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",<u> </unclea> my wad </u><u> </u><u> I''m definitely losing </u><u> this overrides Ticket to Ride though you know that,right,? </u><u> I''m not sure mate </u><u> it makes it null and void </u><u> </unclea> the other loser </u><u> </unclea> do
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",me </u><u> yeah </u><u> that was you wanted that one bad </u><u> so also if two people grab it,right,? that makes </u><u> so that''s the same symbol? </u><u> so whoever''s got the low lowest wins it </u><u> yeah </u><u> </unclea> for
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",a different card goes down you change it to the the colours are the same </u><u> well also </unclea> to do another one,right,? where you play all round this table </u><u> keep that one there darling </u><u> and this''ll be on the other table </u><u> and you gotta run to it </u><u> so
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",<u> </unclea> now </u><u> right I''ll just get token </unclea> just get tokens </u><u> </unclea> </u><u> erm,right,</u><u> </unclea> what? no huh? </u><u> that one is a three </u><u> okay </u><u> </u><u> my go now to
"Discussing|Explaining|Inquiring|Advising|Requesting|Anecdote telling|Telling jokes,Rules of the game, sport, television, family stories",I when you told me there was two openings for a three so </u><u> that card is a yellow </u><u> I thought it was three </u><u> yeah well it is </u><u> yeah oh,right,</u><u> </u><u> right here we go </u><u> discard it and get some points then </u><u> listen don''t touch please? </u><u> right
"Discussing|Explaining|Inquiring|Advising|Anecdote telling|Making arrangements|Telling jokes,New flat, broken toes, musical instruments, problems with the flat, weather, recording, extended family, siblings, finances & planning, friends, scones, tea & coffee, travel, traffic, extended family, master''s degrees, beds, moving on, the proposal, energy & utilities, Skype, gifts, Peter Rabbit, dinosaurs, chess, linguistics, carpentry, ANON''s band, ANON''s brother, ANON''s Spanish girlfriend, drug mules, pidgins & creoles, injuries.",to language to all languages and you can effectively create formulas about how to make sentences and how to do </u><u> oh,right,</u><u> it''s quite deep but there''s a lot of like moves in it </u><u> I know </u><u> it''s just like page after page after page </unclea> </u>
