A,B,C,D
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",dad''ll have to start that time </u><u> yeah </u><u> oh joy </u><u> oh ''s back are you starting? </u><u> what? </u><u> ''s on </u><u> right help </u><u> fine </u><u>,right,er billionaires or multimillionaires </u><u> oh for god''s sake </u><u> ah </u><u> Richard Branson </u><u> no that was mine </u><u> some of these are
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",''s the Queen </unclea> ? </u><u> </unclea> </u><u> cos she''s a millionairess </u><u> oh </u><u> </u><u> just being pedantic </u><u>,right,somebody spin to see how many forwards you get positive this time </u><u> </unclea> </u><u> oh for god''s sake </u><u> seriously? </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",we were </u><u> I''m not spinning it any more </u><u> ten moves we''ve gone nowhere </u><u> oh </u><u> sorry sorry guys </u><u> that''s funny </u><u>,right,do you want to read ? </u><u> yeah </u><u> from that end </unclea> </u><u> has anybody seen er l ''s phone is that
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",and because you just wanted a short game to try it we''re just going from there to there </u><u> oh I see I see I see I see I see </u><u> yeah? </u><u> mm </u><u>,right,dad to read and to go first </u><u> which way </unclea> ? </u><u> </unclea> </u><u> are you ready? </u><u> yep </u><u> Beatles
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",''ve moved one you''ve moved one </u><u> yay </u><u> </unclea> we''ve started </unclea> </u><u> </u><u>,right,to read dad to start </u><u> oh right </u><u> get in there </u><u> </u><u> eventually it must be very serious he''s put his glasses
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",one two three four five six seven eight nine ten </u><u> oh we might be safe this time </u><u> </u><u> yahoo </u><u> yay </u><u> oh </u><u> oh dear </u><u>,right,erm </u><u> now sit down good boy </u><u> I haven''t got a clue you read didn''t you? </u><u> I read </u><u> </unclea> </u><u> don''t know why
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",was that if that''s she says a colour and I say something that is that colour then I have to say a colour </u><u> yeah </u><u> for him </u><u>,right,okay </u><u> and the like colour and object is one point </u><u> mm </u><u> yeah </u><u> is that okay? </u><u> yeah </u><u> yeah? </u><u> yeah </u><u> oh right </u><u> right go on then go </u><u> green </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",a colour </u><u> yeah </u><u> for him </u><u> right okay </u><u> and the like colour and object is one point </u><u> mm </u><u> yeah </u><u> is that okay? </u><u> yeah </u><u> yeah? </u><u> yeah </u><u> oh right </u><u>,right,go on then go </u><u> green </u><u> grass er orange </u><u> er sun erm </u><u> it''s ridiculous how you go blank it''s </unclea> </u><u> </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",n''t </u><u> you don''t </u><u> you don''t </u><u> the counter moves </u><u> that''s moved from there to there to say we''ve done our lap </u><u> that we''ve done our lap </u><u>,right,I see </unclea> </u><u> and if we do another lap and move to there we''ve won </u><u> yeah yeah oh I see I see the point in it now </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",it once </u><u> not necessarily at breakfast time </u><u> that''s right </u><u> </unclea> </u><u> </unclea> </u><u> right </u><u>,right,are you reading? </u><u> yep </unclea> </u><u> and I''m starting </u><u> I''ve got a lump on me </u><u> are you doing that? </u><u> yeah </u>
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",suddenly click you know? yeah </u><u> go to sleep </u><u> </u><u> </unclea> </u><u> </unclea> go and get changed </u><u>,right,ladies and gentlemen </u><u> except they never did have fifty-seven varieties of coffee </u><u> oh for Pete''s sake </u><u> might
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",in that </unclea> </u><u> </unclea> so it''s back to you to read is it? </u><u> yeah </u><u> yeah </u><u> doesn''t worry does he? </u><u>,right,us erm oh it''s me to start as well </u><u> oh </u><u> oh I hate it when somebody does that </u><u> where do you get a signal in your house
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",</unclea> </u><u> erm go in the box room at the front </u><u> oh right </u><u> upstairs round to the left </u><u> </u><u> has he got a box full of them? </u><u>,right,are we ready? </u><u> hey is everyone listening? erm </u><u> this is us this is us </u><u> hey what? sorry ah yes </u><u> a word that starts with the third
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",you''ve gotta say I''m nuts about and then a kind of fruit or nut and then follow it with a </unclea> </u><u>,right,hang on </unclea> </u><u> you''ve got to say I''m nuts about </u><u> and stand up when you''re saying it </u><u> yeah you''ve gotta stand
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",</unclea> or something </u><u> </unclea> </u><u> as an example I''m nuts about Brazil nuts yeah? </u><u> </unclea> </u><u>,right,I''m nuts about peanuts </u><u> sorry what have I gotta do? </u><u> say I''m nuts about </u><u> </u><u> I''m nuts about </u><u> and then say a fruit or a veg
"Discussing|Explaining|Inquiring|Complaining|Advising|Requesting|Announcing|Making arrangements|Apologizing|Telling jokes,Games, general game questions, alcohol, people, weather, songs, dogs, places, food, day-to-day arrangements/events, history, gender, gender norms, culture,",uncle </unclea> ? </u><u> about six </u><u> about six </u><u> about six? right so </unclea> </u><u> </unclea> </u><u>,right,er who''s starting? </u><u> who''s first? </u><u> you </u><u> hey? </u><u> </unclea> </u><u> human body parts between the collarbone and the knee
