A,B,C,D
"Discussing,Teeth, old people, motorbikes, car repairs, roads",failed on the fact that the driver''s door the automatic locking didn''t work although it still locked on the key </u><u> oh right </u><u>,right,? and the headlamps were a bit dim you know like the </u><u> yeah </u><u> the plastic was a bit hazed on em like </u><u> oh I see </u><u> and I think they cost
"Discussing,Teeth, old people, motorbikes, car repairs, roads",has been through London </u><u> yeah? </u><u> yeah it''s just dual carriageways have been blitzed right through the centre of London </u><u> wow </u><u>,right,? it''s all the way as far as Blackwall tunnel and you go underground some bits you know and </u><u> yeah </u><u> but this </u><u> mm </u><u> massive great
"Discussing,Teeth, old people, motorbikes, car repairs, roads",you mean yeah </u><u> he built a little tower with these scaffold frames about six foot high stuck the ladder on top of this tower </u><u>,right,</u><u> you know? and er propped it up there and it just reached so he could reach with a brush just to get the </u><u> oh wow </u><u> and this thing
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",been in a earthquake </u><u> you''re building it on the roof </u><u> or a tornado </u><u> where you going to put a </u><u> mm I was gonna go there </u><u>,right,you ready? I am going to go </u><u> I''ve got to put a road down but you didn''t let me put a road down </u><u> um here </u><u> uh hmm alright
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",still quite good isn''t it? Cos usually there''s a dessert and that''s rubbish but that lake isn''t is pretty good still </u><u> yeah </u><u>,right,okay </u><u> um mm mm mm mm I will go </u><u> when was the last time we played
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",<u> well you''re not anymore are you? Right </u><u> you''re a bit nasty </u><u> I''ll get that </u><u> I was going there </u><u> </u><u> were you? </u><u> well I was </u><u>,right,there you go one of them One of them and one of those go on then mum you gotta change your
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",even get a fish </u><u> and you get one of these </u><u> oh I got in it </u><u> mum did you pick up a fish? </u><u> and a corn </u><u> and a corn </u><u> ooh argh </u><u> A sheep and a corn </u><u>,right,okay let''s have a look aw yeah </u><u> three </u><u> three? </u><u> I''ve got a three </u><u> and me </u><u> and you you can fish in the lake </u><u> oh
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",all those probabilities added up there </u><u> you can get you can get some good stuff with those fish </u><u> mm </u><u> your go yeah </u><u>,right,ooh I know where I want to go that''s not supposed to be there because there''s a three for one there
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",that that is that is definitely definitely </u><u> oh okay okay </u><u> you can look it up if you like but I''m I am definite about that </u><u> uh huh </u><u>,right,ooh yeah I''ve got to keep his hidden so you don''t know what I''ve got </u><u> who rolled that? </u><u> me </u><u> </u><u> okay </u><u> okay
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",hmm </u><u> one wood </u><u> one wood </u><u> only one </u><u> </u><u> yes I know it was an accident </u><u> oh you cheated </u><u> it was an accident </u><u> uh hmm </u><u>,right,your go </u><u> my go come on </u><u> eleven again? </u><u> eleven again </u><u> okay </u><u> ah dear </u><u> okay </u><u> and they get fish </u><u> Don''t think I''ve picked
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",I''ve picked another two oh did I? Yes I did I picked another two </u><u> you never did until you win and suddenly you win </u><u>,right,who wants to swap something? </u><u> yeah can I have a wood please? Have you got any wood? </u><u> hey </u><u> mm? </u><u> it''s not your go with
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",<u> huh </u><u> who''s got any brick? </u><u> no </u><u> no </u><u> no one got any brick? </u><u> no </u><u> sorry </u><u> has anyone got any rock? </u><u> no </u><u> no </u><u> no one got any rock? </u><u>,right,you''re only allowed two trades? </u><u> oh yeah that''s it </u><u> I didn''t want anything anyway </u><u> </u><u> why''d you do it then? </u><u> it''s the
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",ha ha </u><u> fishy </u><u> A fish </u><u> one of them for the </unclea> and one of these for you </u><u> oh thank you </u><u>,right,I should swap my </u><u> and we need some of those that''s crazy </u><u> five fishes </u><u> I''m sorry what? </u><u> I''ve got five fishes to
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",I haven''t got a five </u><u> ooh I got two lovely mm that''s my best number I didn''t realise that </u><u>,right,uh anyone got any brick? </u><u> no </u><u> no no brick </u><u> you done that one yet? </u><u> huh? </u><u> for a six? </u><u> yeah there was a six </u><u> oh
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",brick? </u><u> no </u><u> no no brick </u><u> you done that one yet? </u><u> huh? </u><u> for a six? </u><u> yeah there was a six </u><u> oh there was a six </u><u> but we spent it </u><u>,right,</u><u> oh yeah </u><u> we? How many people are in that head of yours? Like Smeagol </u><u> </u><u> we everybody in the game I
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",Like Smeagol </u><u> </u><u> we everybody in the game I thought somebody else was on there with me but they''re not </u><u>,right,</u><u> I''m all alone </u><u> weirdy </u><u> well wheat I have a development card </u><u> mm hm </u><u> rock wheat and sheep </u><u> okay </u><u> and I''ll put a road
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",n''t agree </u><u> no he didn''t agree </u><u> now everyone is ganging up against me </u><u> </u><u> yeah </u><u> I''m not making alliances this early </u><u>,right,it''s nine </u><u> nine </u><u> see I was lucky I didn''t cos now I''ve got the corn </u><u> I''ve got corn </u><u> six seven eight nine </u><u> nine
"Discussing|Explaining|Inquiring|Advising|Requesting,Rules and strategy of a board game, left handed people",do I get any other things? No I don''t get any other </u><u> no there''s one there and one there </u><u> I''ll have a development card </u><u>,right,are you ready to go Mum? </u><u> yes thank you I need a yeah </u><u> six </u><u> exactly what I need yes
